team,player,Nation,Pos,Age,Born,90s,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Expected,Expected,Expected,Expected,Expected,League,Season
,,,,,,,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,,
Cagliari,Artur Ioniță,MDA,MF,27,1990,33.0,3,36,11,30.6,1.09,0.33,0.08,0.27,18.0,0,0,0,3.7,3.7,0.10,-0.7,-0.7,Serie A,2018-2019
Cagliari,Charalambos Lykogiannis,GRE,DF,24,1993,9.2,0,7,2,28.6,0.76,0.22,0.00,0.00,25.2,2,0,0,0.3,0.3,0.04,-0.3,-0.3,Serie A,2018-2019
Cagliari,Cyril Théréau,FRA,FW,35,1983,1.5,0,2,0,0.0,1.37,0.00,0.00,,10.6,0,0,0,0.1,0.1,0.06,-0.1,-0.1,Serie A,2018-2019
Cagliari,Daniele Dessena,ITA,MF,31,1987,3.9,0,5,2,40.0,1.28,0.51,0.00,0.00,14.3,0,0,0,0.5,0.5,0.09,-0.5,-0.5,Serie A,2018-2019
Cagliari,Darijo Srna,CRO,DF,36,1982,23.2,0,10,1,10.0,0.43,0.04,0.00,0.00,24.0,2,0,0,0.5,0.5,0.05,-0.5,-0.5,Serie A,2018-2019
Cagliari,Diego Farias,BRA,FW,28,1990,7.8,3,23,11,47.8,2.96,1.41,0.13,0.27,15.1,0,0,0,2.6,2.6,0.11,+0.4,+0.4,Serie A,2018-2019
Cagliari,Fabio Pisacane,ITA,DF,32,1986,25.2,1,9,1,11.1,0.36,0.04,0.11,1.00,10.6,0,0,0,0.8,0.8,0.09,+0.2,+0.2,Serie A,2018-2019
Cagliari,Fabrizio Cacciatore,ITA,DF,31,1986,6.4,0,3,2,66.7,0.47,0.31,0.00,0.00,18.8,0,0,0,0.2,0.2,0.07,-0.2,-0.2,Serie A,2018-2019
Cagliari,Filip Bradarić,CRO,MF,26,1992,16.6,0,14,0,0.0,0.84,0.00,0.00,,25.6,0,0,0,0.5,0.5,0.04,-0.5,-0.5,Serie A,2018-2019
Cagliari,Filippo Romagna,ITA,DF,21,1997,16.4,0,5,1,20.0,0.31,0.06,0.00,0.00,8.4,0,0,0,0.5,0.5,0.11,-0.5,-0.5,Serie A,2018-2019
Cagliari,Francesco Verde,ITA,FW,19,1999,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Serie A,2018-2019
Cagliari,João Pedro,ITA,"FW,MF",26,1992,28.4,7,60,17,28.3,2.11,0.60,0.08,0.29,17.8,5,2,2,8.5,6.9,0.12,-1.5,-1.9,Serie A,2018-2019
Cagliari,Kiril Despodov,BUL,"FW,MF",21,1996,1.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Serie A,2018-2019
Cagliari,Leonardo Pavoletti,ITA,FW,29,1988,30.4,16,84,33,39.3,2.77,1.09,0.19,0.48,13.1,0,0,0,11.3,11.3,0.13,+4.7,+4.7,Serie A,2018-2019
Cagliari,Luca Ceppitelli,ITA,DF,28,1989,22.8,1,15,4,26.7,0.66,0.18,0.07,0.25,9.7,0,0,0,2.4,2.4,0.16,-1.4,-1.4,Serie A,2018-2019
Cagliari,Luca Cigarini,ITA,MF,32,1986,18.7,0,19,2,10.5,1.02,0.11,0.00,0.00,30.7,2,0,0,0.6,0.6,0.03,-0.6,-0.6,Serie A,2018-2019
Cagliari,Luca Pellegrini,ITA,DF,19,1999,10.4,0,2,0,0.0,0.19,0.00,0.00,,28.6,0,0,0,0.0,0.0,0.02,0.0,0.0,Serie A,2018-2019
Cagliari,Lucas Castro,ARG,MF,29,1989,10.0,1,9,2,22.2,0.90,0.20,0.11,0.50,19.4,0,0,0,1.1,1.1,0.13,-0.1,-0.1,Serie A,2018-2019
Cagliari,Marco Andreolli,ITA,DF,32,1986,1.2,0,1,1,100.0,0.85,0.85,0.00,0.00,10.8,0,0,0,0.0,0.0,0.03,0.0,0.0,Serie A,2018-2019
Cagliari,Marco Sau,ITA,"FW,MF",30,1987,6.2,1,9,2,22.2,1.45,0.32,0.11,0.50,13.1,0,0,0,1.1,1.1,0.13,-0.1,-0.1,Serie A,2018-2019
Cagliari,Marko Pajač,CRO,DF,25,1993,1.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Serie A,2018-2019
Cagliari,Nicolò Barella,ITA,MF,21,1997,34.5,1,53,12,22.6,1.54,0.35,0.02,0.08,24.1,2,0,1,2.6,1.8,0.03,-1.6,-0.8,Serie A,2018-2019
Cagliari,Paolo Faragò,ITA,"MF,DF",25,1993,18.9,1,20,12,60.0,1.06,0.63,0.05,0.08,15.6,0,0,0,2.0,2.0,0.10,-1.0,-1.0,Serie A,2018-2019
Cagliari,Ragnar Klavan,EST,DF,32,1985,13.7,0,2,0,0.0,0.15,0.00,0.00,,22.5,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Serie A,2018-2019
Cagliari,Riccardo Doratiotto,ITA,FW,19,1999,0.9,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Serie A,2018-2019
Cagliari,Simone Padoin,ITA,"DF,MF",34,1984,21.3,0,3,2,66.7,0.14,0.09,0.00,0.00,16.9,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Serie A,2018-2019
Cagliari,Valter Birsa,SVN,"MF,FW",31,1986,3.9,0,11,1,9.1,2.80,0.25,0.00,0.00,23.5,0,0,0,0.5,0.5,0.04,-0.5,-0.5,Serie A,2018-2019
Chievo,Adrian Šemper,CRO,GK,20,1998,6.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Serie A,2018-2019
Chievo,Andrea Seculin,ITA,GK,28,1990,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Serie A,2018-2019
Chievo,Angelo Ndrecka,ALB,DF,16,2001,1.0,0,1,0,0.0,1.00,0.00,0.00,,28.5,0,0,0,0.0,0.0,0.02,0.0,0.0,Serie A,2018-2019
Chievo,Assane Dioussé,SEN,MF,20,1997,9.9,0,7,2,28.6,0.71,0.20,0.00,0.00,30.2,0,0,0,0.2,0.2,0.03,-0.2,-0.2,Serie A,2018-2019
Chievo,Boštjan Cesar,SVN,DF,36,1982,12.0,1,5,2,40.0,0.42,0.17,0.20,0.50,12.7,0,0,0,0.5,0.5,0.09,+0.5,+0.5,Serie A,2018-2019
Chievo,Emanuel Vignato,ITA,"MF,FW",17,2000,7.3,1,9,4,44.4,1.24,0.55,0.11,0.25,18.2,0,0,0,0.5,0.5,0.05,+0.5,+0.5,Serie A,2018-2019
Chievo,Emanuele Giaccherini,ITA,"MF,FW",33,1985,22.3,3,31,10,32.3,1.39,0.45,0.06,0.20,22.2,3,1,2,3.0,1.4,0.05,0.0,+0.6,Serie A,2018-2019
Chievo,Ezequiel Schelotto,ITA,DF,29,1989,1.6,0,2,1,50.0,1.26,0.63,0.00,0.00,24.8,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Serie A,2018-2019
Chievo,Fabio Depaoli,ITA,DF,21,1997,27.4,0,12,3,25.0,0.44,0.11,0.00,0.00,16.1,0,0,0,1.5,1.5,0.13,-1.5,-1.5,Serie A,2018-2019
Chievo,Fabrizio Cacciatore,ITA,DF,31,1986,5.5,0,1,0,0.0,0.18,0.00,0.00,,28.0,0,0,0,0.0,0.0,0.02,0.0,0.0,Serie A,2018-2019
Chievo,Federico Barba,ITA,DF,24,1993,27.6,0,9,3,33.3,0.33,0.11,0.00,0.00,16.2,0,0,0,0.8,0.8,0.09,-0.8,-0.8,Serie A,2018-2019
Chievo,Filip Đorđević,SRB,FW,30,1987,7.0,1,14,8,57.1,1.99,1.14,0.07,0.13,14.3,0,0,0,3.0,3.0,0.25,-2.0,-2.0,Serie A,2018-2019
Chievo,Ibrahim Karamoko,FRA,MF,17,2001,0.7,0,2,0,0.0,2.77,0.00,0.00,,20.7,0,0,0,0.1,0.1,0.05,-0.1,-0.1,Serie A,2018-2019
Chievo,Ivan Radovanović,SRB,MF,29,1988,19.0,0,30,1,3.3,1.58,0.05,0.00,0.00,30.8,2,0,0,0.7,0.7,0.02,-0.7,-0.7,Serie A,2018-2019
Chievo,Joel Obi,NGA,MF,27,1991,7.3,1,10,3,30.0,1.37,0.41,0.10,0.33,16.9,0,0,0,1.0,1.0,0.11,0.0,0.0,Serie A,2018-2019
Chievo,Luca Rossettini,ITA,DF,33,1985,20.3,0,4,3,75.0,0.20,0.15,0.00,0.00,15.2,0,0,0,0.5,0.5,0.13,-0.5,-0.5,Serie A,2018-2019
Chievo,Lucas Piazon,BRA,"MF,FW",24,1994,0.9,0,1,1,100.0,1.07,1.07,0.00,0.00,21.0,1,0,0,0.1,0.1,0.14,-0.1,-0.1,Serie A,2018-2019
Chievo,Manuel Pucciarelli,ITA,FW,27,1991,3.4,0,1,0,0.0,0.30,0.00,0.00,,27.4,0,0,0,0.0,0.0,0.03,0.0,0.0,Serie A,2018-2019
Chievo,Marco Andreolli,ITA,DF,32,1986,7.2,0,2,1,50.0,0.28,0.14,0.00,0.00,10.7,0,0,0,0.1,0.1,0.07,-0.1,-0.1,Serie A,2018-2019
Chievo,Mariusz Stępiński,POL,FW,23,1995,27.5,6,61,16,26.2,2.22,0.58,0.10,0.38,14.6,0,0,0,7.8,7.8,0.13,-1.8,-1.8,Serie A,2018-2019
Chievo,Mattia Bani,ITA,DF,24,1993,29.0,0,13,3,23.1,0.45,0.10,0.00,0.00,12.5,0,0,0,1.0,1.0,0.08,-1.0,-1.0,Serie A,2018-2019
Chievo,Mauro Antonio Burruchaga,ARG,MF,20,1998,0.6,0,1,1,100.0,1.55,1.55,0.00,0.00,35.0,0,0,0,0.0,0.0,0.02,0.0,0.0,Serie A,2018-2019
Chievo,Mehdi Léris,ALG,"MF,DF",20,1998,17.9,0,30,7,23.3,1.68,0.39,0.00,0.00,22.9,0,0,0,1.7,1.7,0.06,-1.7,-1.7,Serie A,2018-2019
Chievo,Musa Juwara,GAM,FW,16,2001,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Serie A,2018-2019
Chievo,Nenad Tomović,SRB,DF,30,1987,8.2,1,4,1,25.0,0.49,0.12,0.25,1.00,12.1,0,0,0,0.3,0.3,0.09,+0.7,+0.7,Serie A,2018-2019
Chievo,Nicola Rigoni,ITA,MF,27,1990,21.7,0,21,5,23.8,0.97,0.23,0.00,0.00,19.4,0,0,0,1.6,1.6,0.08,-1.6,-1.6,Serie A,2018-2019
Chievo,Nicolas Frey,FRA,DF,34,1984,2.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Serie A,2018-2019
Chievo,Paweł Jaroszyński,POL,DF,23,1994,15.0,0,6,2,33.3,0.40,0.13,0.00,0.00,27.1,0,0,0,0.2,0.2,0.03,-0.2,-0.2,Serie A,2018-2019
Chievo,Përparim Hetemaj,FIN,MF,31,1986,24.0,2,12,4,33.3,0.50,0.17,0.17,0.50,23.8,0,0,0,0.5,0.5,0.05,+1.5,+1.5,Serie A,2018-2019
Chievo,Riccardo Meggiorini,ITA,FW,32,1985,17.2,3,33,14,42.4,1.92,0.81,0.06,0.14,16.9,1,1,1,3.3,2.5,0.08,-0.3,-0.5,Serie A,2018-2019
Chievo,Sergej Grubac,MNE,FW,18,2000,1.7,0,2,0,0.0,1.15,0.00,0.00,,9.8,0,0,0,0.1,0.1,0.07,-0.1,-0.1,Serie A,2018-2019
Chievo,Sergio Pellissier,ITA,FW,39,1979,10.6,4,25,8,32.0,2.36,0.76,0.12,0.38,14.7,0,1,2,5.5,3.9,0.16,-1.5,-0.9,Serie A,2018-2019
Chievo,Sofian Kiyine,MAR,"MF,DF",20,1997,9.1,0,20,3,15.0,2.21,0.33,0.00,0.00,26.1,3,0,0,0.8,0.8,0.04,-0.8,-0.8,Serie A,2018-2019
Chievo,Stefano Sorrentino,ITA,GK,39,1979,31.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Serie A,2018-2019
Chievo,Strahinja Tanasijević,SRB,"DF,MF",21,1997,0.2,0,1,0,0.0,5.29,0.00,0.00,,9.3,0,0,0,0.1,0.1,0.06,-0.1,-0.1,Serie A,2018-2019
Chievo,Valter Birsa,SVN,"MF,FW",31,1986,12.2,2,15,4,26.7,1.23,0.33,0.07,0.25,24.1,4,1,1,1.7,0.9,0.06,+0.3,+0.1,Serie A,2018-2019
Empoli,Afriyie Acquah,GHA,MF,26,1992,16.8,2,22,7,31.8,1.31,0.42,0.09,0.29,20.8,0,0,0,1.4,1.4,0.07,+0.6,+0.6,Serie A,2018-2019
Empoli,Alejandro Rodríguez,ESP,MF,27,1991,0.3,0,1,0,0.0,3.60,0.00,0.00,,10.1,0,0,0,0.1,0.1,0.11,-0.1,-0.1,Serie A,2018-2019
Empoli,Antonino La Gumina,ITA,"FW,MF",22,1996,12.1,2,26,9,34.6,2.15,0.74,0.08,0.22,12.4,0,0,0,4.3,4.3,0.17,-2.3,-2.3,Serie A,2018-2019
Empoli,Bartłomiej Drągowski,POL,GK,20,1997,14.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Serie A,2018-2019
Empoli,Cristian Dell'Orco,ITA,DF,24,1994,11.5,1,4,1,25.0,0.35,0.09,0.25,1.00,11.0,0,0,0,0.8,0.8,0.19,+0.2,+0.2,Serie A,2018-2019
Empoli,Diego Farias,BRA,FW,28,1990,13.3,4,36,16,44.4,2.72,1.21,0.11,0.25,15.4,0,0,0,4.9,4.9,0.14,-0.9,-0.9,Serie A,2018-2019
Empoli,Dimitri Oberlin,SUI,FW,20,1997,1.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Serie A,2018-2019
Empoli,Dimitris Nikolaou,GRE,DF,19,1998,3.9,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Serie A,2018-2019
Empoli,Domenico Maietta,ITA,DF,35,1982,19.0,0,7,2,28.6,0.37,0.11,0.00,0.00,27.1,0,0,0,0.3,0.3,0.04,-0.3,-0.3,Serie A,2018-2019
Empoli,Francesco Caputo,ITA,FW,30,1987,38.0,16,90,39,43.3,2.37,1.03,0.14,0.33,14.3,0,3,6,17.6,12.9,0.14,-1.6,+0.1,Serie A,2018-2019
Empoli,Freddie Veseli,ALB,DF,25,1992,28.2,0,5,0,0.0,0.18,0.00,0.00,,19.0,0,0,0,0.5,0.5,0.09,-0.5,-0.5,Serie A,2018-2019
Empoli,Giovanni Di Lorenzo,ITA,"DF,FW",24,1993,37.0,5,21,9,42.9,0.57,0.24,0.24,0.56,13.2,0,0,0,3.6,3.3,0.16,+1.4,+1.7,Serie A,2018-2019
Empoli,Hamed Junior Traorè,CIV,MF,18,2000,25.1,2,44,12,27.3,1.75,0.48,0.05,0.17,21.9,0,0,0,2.9,2.9,0.07,-0.9,-0.9,Serie A,2018-2019
Empoli,Ismaël Bennacer,ALG,MF,20,1997,32.9,0,19,5,26.3,0.58,0.15,0.00,0.00,27.1,4,0,0,0.6,0.6,0.03,-0.6,-0.6,Serie A,2018-2019
Empoli,Ivan Provedel,ITA,GK,24,1994,16.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Serie A,2018-2019
Empoli,Jacob Rasmussen,DEN,"DF,MF",21,1997,11.3,0,3,0,0.0,0.27,0.00,0.00,,9.0,0,0,0,0.2,0.2,0.07,-0.2,-0.2,Serie A,2018-2019
Empoli,Joel Untersee,SUI,DF,24,1994,1.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Serie A,2018-2019
Empoli,Leonardo Capezzi,ITA,MF,23,1995,8.6,0,13,1,7.7,1.52,0.12,0.00,0.00,27.2,2,0,0,0.4,0.4,0.03,-0.4,-0.4,Serie A,2018-2019
Empoli,Levan Mchedlidze,GEO,FW,28,1990,2.3,0,4,1,25.0,1.73,0.43,0.00,0.00,20.1,0,0,0,0.2,0.2,0.05,-0.2,-0.2,Serie A,2018-2019
Empoli,Luca Antonelli,ITA,DF,31,1987,8.4,0,5,2,40.0,0.60,0.24,0.00,0.00,16.0,0,0,0,0.3,0.3,0.06,-0.3,-0.3,Serie A,2018-2019
Empoli,Manuel Pasqual,ITA,DF,36,1982,14.9,1,7,0,0.0,0.47,0.00,0.00,,25.6,2,1,1,1.1,0.3,0.04,-0.1,-0.3,Serie A,2018-2019
Empoli,Marko Pajač,CRO,"FW,DF",25,1993,8.2,2,9,4,44.4,1.10,0.49,0.22,0.50,24.0,2,0,0,0.4,0.4,0.04,+1.6,+1.6,Serie A,2018-2019
Empoli,Matteo Brighi,ITA,MF,37,1981,2.6,1,1,1,100.0,0.39,0.39,1.00,1.00,5.2,0,0,0,0.7,0.7,0.72,+0.3,+0.3,Serie A,2018-2019
Empoli,Matías Silvestre,ARG,DF,33,1984,34.0,2,11,5,45.5,0.32,0.15,0.18,0.40,9.0,0,0,0,1.5,1.5,0.14,+0.5,+0.5,Serie A,2018-2019
Empoli,Miha Zajc,SVN,"MF,FW",24,1994,13.0,3,55,13,23.6,4.25,1.00,0.05,0.23,18.5,5,0,0,4.5,4.5,0.08,-1.5,-1.5,Serie A,2018-2019
Empoli,Pietro Terracciano,ITA,GK,28,1990,8.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Serie A,2018-2019
Empoli,Rade Krunić,BIH,MF,24,1993,30.8,5,53,16,30.2,1.72,0.52,0.09,0.31,18.6,0,0,0,5.1,5.1,0.10,-0.1,-0.1,Serie A,2018-2019
Empoli,Salih Uçan,TUR,MF,24,1994,2.9,1,12,4,33.3,4.17,1.39,0.08,0.25,18.1,2,0,0,1.3,1.3,0.11,-0.3,-0.3,Serie A,2018-2019
Empoli,Samuel Mráz,SVK,FW,21,1997,1.9,1,2,1,50.0,1.06,0.53,0.50,1.00,9.8,0,0,0,0.8,0.8,0.38,+0.2,+0.2,Serie A,2018-2019
Fiorentina,Alban Lafont,FRA,GK,19,1999,33.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Serie A,2018-2019
Fiorentina,Bartłomiej Drągowski,POL,GK,20,1997,2.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Serie A,2018-2019
Fiorentina,Bryan Dabo,BFA,"MF,DF",26,1992,9.2,1,9,4,44.4,0.97,0.43,0.11,0.25,19.7,0,0,0,1.0,1.0,0.11,0.0,0.0,Serie A,2018-2019
Fiorentina,Christian Nørgaard,DEN,MF,24,1994,3.6,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Serie A,2018-2019
Fiorentina,Cristiano Biraghi,ITA,DF,25,1992,35.5,1,33,6,18.2,0.93,0.17,0.03,0.17,24.6,8,0,0,1.4,1.4,0.04,-0.4,-0.4,Serie A,2018-2019
Fiorentina,Cristóbal Montiel,ESP,FW,18,2000,0.1,0,1,0,0.0,15.00,0.00,0.00,,26.8,0,0,0,0.0,0.0,0.03,0.0,0.0,Serie A,2018-2019
Fiorentina,Cyril Théréau,FRA,"FW,MF",35,1983,0.3,0,1,0,0.0,3.00,0.00,0.00,,12.5,0,0,0,0.1,0.1,0.06,-0.1,-0.1,Serie A,2018-2019
Fiorentina,Dušan Vlahović,SRB,FW,18,2000,1.8,0,10,1,10.0,5.63,0.56,0.00,0.00,11.3,0,0,0,1.5,1.5,0.15,-1.5,-1.5,Serie A,2018-2019
Fiorentina,Dávid Hancko,SVK,DF,20,1997,3.1,0,2,0,0.0,0.64,0.00,0.00,,11.0,0,0,0,0.2,0.2,0.09,-0.2,-0.2,Serie A,2018-2019
Fiorentina,Edimilson Fernandes,SUI,MF,22,1996,21.9,2,21,5,23.8,0.96,0.23,0.10,0.40,23.4,0,0,0,1.2,1.2,0.06,+0.8,+0.8,Serie A,2018-2019
Fiorentina,Federico Ceccherini,ITA,DF,26,1992,11.0,0,1,1,100.0,0.09,0.09,0.00,0.00,7.6,0,0,0,0.1,0.1,0.08,-0.1,-0.1,Serie A,2018-2019
Fiorentina,Federico Chiesa,ITA,FW,20,1997,33.7,6,133,41,30.8,3.95,1.22,0.05,0.15,19.7,0,0,0,8.8,8.8,0.07,-2.8,-2.8,Serie A,2018-2019
Fiorentina,Germán Pezzella,ARG,DF,27,1991,31.7,2,26,5,19.2,0.82,0.16,0.08,0.40,12.1,0,0,0,3.0,2.9,0.11,-1.0,-0.9,Serie A,2018-2019
Fiorentina,Gerson,BRA,"MF,FW",21,1997,27.0,3,39,7,17.9,1.45,0.26,0.08,0.43,19.9,0,0,0,2.8,2.8,0.07,+0.2,+0.2,Serie A,2018-2019
Fiorentina,Giovanni Simeone,ARG,FW,23,1995,27.3,6,66,26,39.4,2.42,0.95,0.09,0.23,13.3,0,0,0,11.2,11.2,0.17,-5.2,-5.2,Serie A,2018-2019
Fiorentina,Jordan Veretout,FRA,MF,25,1993,32.7,5,32,5,15.6,0.98,0.15,0.00,0.00,28.0,3,5,6,5.9,1.2,0.04,-0.9,-1.2,Serie A,2018-2019
Fiorentina,Kevin Mirallas,BEL,"FW,MF",30,1987,14.4,2,29,9,31.0,2.01,0.62,0.07,0.22,18.5,0,0,0,3.3,3.3,0.11,-1.3,-1.3,Serie A,2018-2019
Fiorentina,Luis Muriel,COL,FW,27,1991,16.0,6,46,15,32.6,2.87,0.94,0.13,0.40,21.1,3,0,0,3.5,3.5,0.08,+2.5,+2.5,Serie A,2018-2019
Fiorentina,Marco Benassi,ITA,MF,23,1994,25.4,7,59,20,33.9,2.33,0.79,0.12,0.35,17.9,0,0,0,5.6,5.6,0.10,+1.4,+1.4,Serie A,2018-2019
Fiorentina,Marko Pjaca,CRO,"FW,MF",23,1995,8.3,1,19,7,36.8,2.28,0.84,0.05,0.14,14.2,0,0,0,1.6,1.6,0.08,-0.6,-0.6,Serie A,2018-2019
Fiorentina,Nicky Medja,SUI,"FW,MF",18,2000,0.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Serie A,2018-2019
Fiorentina,Nikola Milenković,SRB,DF,20,1997,33.4,3,29,12,41.4,0.87,0.36,0.10,0.25,15.9,0,0,0,2.7,2.7,0.09,+0.3,+0.3,Serie A,2018-2019
Fiorentina,Pietro Terracciano,ITA,GK,28,1990,2.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Serie A,2018-2019
Fiorentina,Riccardo Sottil,ITA,"FW,MF",19,1999,0.2,0,1,0,0.0,4.50,0.00,0.00,,10.2,0,0,0,0.1,0.1,0.07,-0.1,-0.1,Serie A,2018-2019
Fiorentina,Valentin Eysseric,FRA,"FW,MF",26,1992,4.0,0,4,2,50.0,1.01,0.50,0.00,0.00,22.1,1,0,0,0.2,0.2,0.04,-0.2,-0.2,Serie A,2018-2019
Fiorentina,Vincent Laurini,FRA,DF,29,1989,10.2,0,2,1,50.0,0.20,0.10,0.00,0.00,19.6,0,0,0,0.1,0.1,0.05,-0.1,-0.1,Serie A,2018-2019
Fiorentina,Vitor Hugo,BRA,DF,27,1991,27.4,0,16,1,6.3,0.58,0.04,0.00,0.00,11.6,0,0,0,1.2,1.2,0.08,-1.2,-1.2,Serie A,2018-2019
Frosinone,Andrea Beghetto,ITA,DF,23,1994,24.7,0,23,3,13.0,0.93,0.12,0.00,0.00,23.3,2,0,0,1.0,1.0,0.04,-1.0,-1.0,Serie A,2018-2019
Frosinone,Andrea Pinamonti,ITA,FW,19,1999,18.1,5,60,16,26.7,3.32,0.89,0.08,0.31,17.0,0,0,0,6.5,6.5,0.11,-1.5,-1.5,Serie A,2018-2019
Frosinone,Bartosz Salamon,POL,DF,27,1991,19.2,0,11,2,18.2,0.57,0.10,0.00,0.00,13.1,0,0,0,0.8,0.8,0.08,-0.8,-0.8,Serie A,2018-2019
Frosinone,Camillo Ciano,ITA,"FW,MF",28,1990,27.3,7,74,21,28.4,2.71,0.77,0.07,0.24,25.9,21,2,3,6.9,4.6,0.06,+0.1,+0.4,Serie A,2018-2019
Frosinone,Cristian Molinaro,ITA,"DF,MF",35,1983,12.9,0,1,0,0.0,0.08,0.00,0.00,,20.3,0,0,0,0.0,0.0,0.03,0.0,0.0,Serie A,2018-2019
Frosinone,Daniel Ciofani,ITA,FW,33,1985,18.0,5,51,18,35.3,2.84,1.00,0.06,0.17,15.0,0,2,2,5.9,4.3,0.08,-0.9,-1.3,Serie A,2018-2019
Frosinone,Danilo Soddimo,ITA,"MF,FW",30,1987,2.8,0,6,2,33.3,2.14,0.71,0.00,0.00,27.1,1,0,0,0.2,0.2,0.04,-0.2,-0.2,Serie A,2018-2019
Frosinone,Edoardo Goldaniga,ITA,DF,24,1993,29.0,1,13,2,15.4,0.45,0.07,0.08,0.50,14.0,0,0,0,2.0,2.0,0.15,-1.0,-1.0,Serie A,2018-2019
Frosinone,Emil Hallfreðsson,ISL,MF,34,1984,4.4,0,1,0,0.0,0.23,0.00,0.00,,27.5,0,0,0,0.0,0.0,0.03,0.0,0.0,Serie A,2018-2019
Frosinone,Federico Dionisi,ITA,"FW,MF",31,1987,2.3,1,11,3,27.3,4.85,1.32,0.09,0.33,17.8,0,0,0,1.0,1.0,0.09,0.0,0.0,Serie A,2018-2019
Frosinone,Federico Viviani,ITA,MF,26,1992,3.7,0,4,0,0.0,1.07,0.00,0.00,,24.7,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Serie A,2018-2019
Frosinone,Francesco Bardi,ITA,GK,26,1992,3.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Serie A,2018-2019
Frosinone,Francesco Cassata,ITA,MF,21,1997,12.5,2,14,4,28.6,1.12,0.32,0.14,0.50,21.5,0,0,0,0.6,0.6,0.04,+1.4,+1.4,Serie A,2018-2019
Frosinone,Francesco Zampano,ITA,"DF,MF",24,1993,23.4,0,15,4,26.7,0.64,0.17,0.00,0.00,19.4,0,0,0,0.8,0.8,0.05,-0.8,-0.8,Serie A,2018-2019
Frosinone,Joaquín Ardaiz,URU,FW,19,1999,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Serie A,2018-2019
Frosinone,Joel Campbell,CRC,"FW,MF",26,1992,9.9,0,14,3,21.4,1.41,0.30,0.00,0.00,20.5,0,0,0,0.6,0.6,0.04,-0.6,-0.6,Serie A,2018-2019
Frosinone,Lorenzo Ariaudo,ITA,DF,29,1989,18.7,0,6,2,33.3,0.32,0.11,0.00,0.00,7.0,0,0,0,0.9,0.9,0.15,-0.9,-0.9,Serie A,2018-2019
Frosinone,Lorenzo Crisetig,ITA,MF,25,1993,5.6,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Serie A,2018-2019
Frosinone,Luca Matarese,ITA,FW,20,1998,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Serie A,2018-2019
Frosinone,Luca Paganini,ITA,"DF,MF",25,1993,12.5,2,28,5,17.9,2.24,0.40,0.07,0.40,15.6,0,0,0,2.7,2.7,0.10,-0.7,-0.7,Serie A,2018-2019
Frosinone,Luca Valzania,ITA,MF,22,1996,10.0,2,20,7,35.0,2.01,0.70,0.10,0.29,22.3,0,0,0,1.7,1.7,0.09,+0.3,+0.3,Serie A,2018-2019
Frosinone,Luka Krajnc,SVN,DF,23,1994,8.8,0,3,1,33.3,0.34,0.11,0.00,0.00,12.9,0,0,0,0.2,0.2,0.07,-0.2,-0.2,Serie A,2018-2019
