Name,Team,Age,Position,Minutes,Total Assists,Yellow cards,Red cards,Shots per game,Pass success percentage,Aerials won per game,Man of the match,Rating,League,Saison,Born,Start Application,Remplacement Application,Key passes per game,Passes per game,Crosses per game,Long balls per game,Through balls per game,Tackles per game,Interceptions per game,Fouls per game,Offsides per game,Clearances per game,Dribbled past per game,Outfield blocks per game,Own goals
Fabrizio Miccoli,Palermo,33,Forward,1960,0,0,0,0.0,0.0,0.0,0,7.39,SerieA,2011,1978,24,4,0.0,0.0,0.0,0.0,0.0,0.2,0.3,0.6,0.0,0.1,0.3,0.0,0
Miroslav Klose,Lazio,34,Forward,2286,0,0,0,0.0,0.0,0.0,0,7.37,SerieA,2011,1977,26,1,0.0,0.0,0.0,0.0,0.0,1.0,0.3,1.7,0.0,0.5,0.3,0.1,0
Mirko Vucinic,Juventus,28,Forward,2312,0,0,0,0.0,0.0,0.0,0,7.36,SerieA,2011,1983,29,3,0.0,0.0,0.0,0.0,0.0,1.4,0.8,1.0,0.0,0.4,0.5,0.0,0
Mauricio Pinilla,Cagliari,28,Forward,1172,0,0,0,0.0,0.0,0.0,0,7.31,SerieA,2011,1983,14,0,0.0,0.0,0.0,0.0,0.0,0.6,0.4,1.6,0.1,1.0,0.4,0.1,0
Germán Denis,Atalanta,30,Forward,2885,0,0,0,0.0,0.0,0.0,0,7.06,SerieA,2011,1981,32,1,0.0,0.0,0.0,0.0,0.0,0.5,0.3,2.0,0.0,1.3,0.1,0.2,0
Alberto Gilardino,Genoa,29,Forward,1260,0,0,0,0.0,0.0,0.0,0,7.05,SerieA,2011,1982,14,0,0.0,0.0,0.0,0.0,0.0,0.9,0.3,1.9,0.0,0.6,0.1,0.0,0
Sergio Floccari,Parma,30,Forward,2102,0,0,0,0.0,0.0,0.0,0,7.04,SerieA,2011,1981,24,4,0.0,0.0,0.0,0.0,0.0,1.2,0.3,1.1,0.0,1.2,0.1,0.5,0
Diego Milito,Inter,33,Forward,2533,0,0,0,0.0,0.0,0.0,0,7.03,SerieA,2011,1978,29,4,0.0,0.0,0.0,0.0,0.0,0.5,0.3,1.0,0.0,0.4,0.2,0.0,0
Mattia Destro,Robur Siena,20,Forward,2198,0,0,0,0.0,0.0,0.0,0,6.91,SerieA,2011,1991,26,4,0.0,0.0,0.0,0.0,0.0,1.4,0.4,3.1,0.0,0.9,0.2,0.0,0
Gonzalo Bergessio,Catania,27,Forward,2571,0,0,0,0.0,0.0,0.0,0,6.86,SerieA,2011,1984,30,4,0.0,0.0,0.0,0.0,0.0,0.7,0.5,2.2,0.0,0.7,0.1,0.1,0
Sergio Pellissier,Chievo,32,Forward,3033,0,0,0,0.0,0.0,0.0,0,6.85,SerieA,2011,1979,35,0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,1.2,0.0,0.1,0.2,0.0,0
Adrian Mutu,Cesena,33,Forward,2257,0,0,0,0.0,0.0,0.0,0,6.83,SerieA,2011,1978,28,0,0.0,0.0,0.0,0.0,0.0,0.6,0.4,2.0,0.0,0.0,0.3,0.1,0
Emanuele Calaiò,Robur Siena,30,Forward,2010,0,0,0,0.0,0.0,0.0,0,6.78,SerieA,2011,1981,24,1,0.0,0.0,0.0,0.0,0.0,0.6,0.1,1.5,0.0,1.0,0.2,0.0,0
Alessandro Matri,Juventus,27,Forward,1925,0,0,0,0.0,0.0,0.0,0,6.77,SerieA,2011,1984,23,8,0.0,0.0,0.0,0.0,0.0,0.3,0.2,0.7,0.0,0.5,0.1,0.0,0
Djibril Cissé,Lazio,30,Forward,1194,0,0,0,0.0,0.0,0.0,0,6.69,SerieA,2011,1981,13,5,0.0,0.0,0.0,0.0,0.0,0.3,0.1,0.5,0.0,0.3,0.2,0.0,0
Tommaso Rocchi,Lazio,34,Forward,1231,0,0,0,0.0,0.0,0.0,0,6.67,SerieA,2011,1977,17,3,0.0,0.0,0.0,0.0,0.0,0.6,0.3,1.2,0.0,0.1,0.3,0.0,0
Abel Hernández,Palermo,21,Forward,1352,0,0,0,0.0,0.0,0.0,0,6.62,SerieA,2011,1990,16,4,0.0,0.0,0.0,0.0,0.0,0.5,0.3,2.2,0.0,0.6,0.2,0.1,0
Marco Di Vaio,Bologna,35,Forward,2730,0,0,0,0.0,0.0,0.0,0,6.62,SerieA,2011,1976,32,5,0.0,0.0,0.0,0.0,0.0,0.4,0.2,0.7,0.0,0.3,0.2,0.2,0
Alberto Paloschi,Chievo,21,Forward,1797,0,0,0,0.0,0.0,0.0,0,6.62,SerieA,2011,1990,20,12,0.0,0.0,0.0,0.0,0.0,0.9,0.5,1.6,0.0,0.4,0.4,0.0,0
Diego Forlán,Inter,33,Forward,1016,0,0,0,0.0,0.0,0.0,0,6.61,SerieA,2011,1978,14,4,0.0,0.0,0.0,0.0,0.0,0.6,0.3,0.1,0.0,0.4,0.1,0.1,0
Rinaldo Cruzado,Chievo,27,Forward,1072,0,0,0,0.0,0.0,0.0,0,6.57,SerieA,2011,1984,13,7,0.0,0.0,0.0,0.0,0.0,1.6,1.1,1.5,0.0,0.3,0.4,0.2,0
Giampaolo Pazzini,Inter,27,Forward,2164,0,0,0,0.0,0.0,0.0,0,6.53,SerieA,2011,1984,22,11,0.0,0.0,0.0,0.0,0.0,0.4,0.3,1.6,0.0,0.5,0.1,0.0,0
Andrea Mazzarani,Novara,22,Forward,970,0,0,0,0.0,0.0,0.0,0,6.49,SerieA,2011,1989,10,10,0.0,0.0,0.0,0.0,0.0,1.3,0.4,0.7,0.0,0.4,0.3,0.1,0
Nenê,Cagliari,28,Forward,978,0,0,0,0.0,0.0,0.0,0,6.48,SerieA,2011,1983,11,7,0.0,0.0,0.0,0.0,0.0,0.9,0.4,2.2,0.0,0.9,0.2,0.2,0
Joaquín Larrivey,Cagliari,27,Forward,1234,0,0,0,0.0,0.0,0.0,0,6.46,SerieA,2011,1984,13,14,0.0,0.0,0.0,0.0,0.0,0.7,0.2,1.0,0.0,0.7,0.2,0.0,0
Amauri,Fiorentina,32,Forward,979,0,0,0,0.0,0.0,0.0,0,6.46,SerieA,2011,1979,11,2,0.0,0.0,0.0,0.0,0.0,0.8,0.2,2.2,0.0,0.8,0.1,0.1,0
Robert Acquafresca,Bologna,24,Forward,1593,0,0,0,0.0,0.0,0.0,0,6.41,SerieA,2011,1987,17,15,0.0,0.0,0.0,0.0,0.0,0.3,0.4,0.4,0.0,0.7,0.1,0.0,1
Davide Moscardelli,Chievo,32,Forward,778,0,0,0,0.0,0.0,0.0,0,6.4,SerieA,2011,1979,5,20,0.0,0.0,0.0,0.0,0.0,0.5,0.2,0.5,0.0,0.3,0.2,0.0,0
Abdelkader Ghezzal,Cesena,27,Forward,758,0,0,0,0.0,0.0,0.0,0,6.34,SerieA,2011,1984,10,3,0.0,0.0,0.0,0.0,0.0,0.9,0.8,1.8,0.0,1.6,0.6,0.2,0
Riccardo Meggiorini,Novara,26,Forward,873,0,0,0,0.0,0.0,0.0,0,6.33,SerieA,2011,1985,11,2,0.0,0.0,0.0,0.0,0.0,1.1,0.6,2.4,0.0,0.1,0.1,0.0,0
Mario Gomez,Bayern Munich,25,Forward,2452,0,0,0,0.0,0.0,0.0,0,7.42,Bundesliga,2010,1985,27,5,0.0,0.0,0.0,0.0,0.0,0.6,0.4,1.1,0.0,0.8,0.3,0.0,0
Edin Dzeko,Wolfsburg,25,Forward,1518,0,0,0,0.0,0.0,0.0,0,7.12,Bundesliga,2010,1985,17,0,0.0,0.0,0.0,0.0,0.0,0.5,0.1,2.1,0.0,1.5,0.3,0.0,0
Lucas Barrios,Borussia Dortmund,26,Forward,2481,0,0,0,0.0,0.0,0.0,0,7.12,Bundesliga,2010,1984,29,3,0.0,0.0,0.0,0.0,0.0,0.4,0.1,1.6,0.0,0.6,0.2,0.0,0
Mladen Petric,Hamburger SV,30,Forward,1731,0,0,0,0.0,0.0,0.0,0,7.06,Bundesliga,2010,1980,18,4,0.0,0.0,0.0,0.0,0.0,0.4,0.4,1.1,0.0,0.7,0.5,0.0,0
Cacau,VfB Stuttgart,30,Forward,2115,0,0,0,0.0,0.0,0.0,0,6.96,Bundesliga,2010,1980,24,3,0.0,0.0,0.0,0.0,0.0,0.8,0.3,1.8,0.0,0.1,0.4,0.0,0
Demba Ba,Hoffenheim,26,Forward,1283,0,0,0,0.0,0.0,0.0,0,6.94,Bundesliga,2010,1984,15,2,0.0,0.0,0.0,0.0,0.0,0.3,0.1,1.5,0.0,0.3,0.5,0.1,0
Julian Schieber,Nuernberg,21,Forward,2438,0,0,0,0.0,0.0,0.0,0,6.93,Bundesliga,2010,1989,28,1,0.0,0.0,0.0,0.0,0.0,0.4,0.3,1.5,0.0,0.2,0.4,0.1,0
Srdjan Lakic,Kaiserslautern,27,Forward,2621,0,0,0,0.0,0.0,0.0,0,6.91,Bundesliga,2010,1983,30,1,0.0,0.0,0.0,0.0,0.0,0.9,0.1,3.6,0.0,0.6,0.5,0.0,0
Milivoje Novakovic,FC Cologne,32,Forward,2181,0,0,0,0.0,0.0,0.0,0,6.89,Bundesliga,2010,1978,24,4,0.0,0.0,0.0,0.0,0.0,0.5,0.3,1.5,0.0,1.0,0.3,0.1,1
Eren Derdiyok,Bayer Leverkusen,23,Forward,1971,0,0,0,0.0,0.0,0.0,0,6.86,Bundesliga,2010,1987,18,14,0.0,0.0,0.0,0.0,0.0,0.3,0.4,1.3,0.0,0.5,0.3,0.0,0
Stefan Kießling,Bayer Leverkusen,26,Forward,1353,0,0,0,0.0,0.0,0.0,0,6.84,Bundesliga,2010,1984,15,7,0.0,0.0,0.0,0.0,0.0,0.5,0.2,2.0,0.0,0.4,0.4,0.0,1
Ádám Szalai,Mainz 05,23,Forward,1287,0,0,0,0.0,0.0,0.0,0,6.82,Bundesliga,2010,1987,14,6,0.0,0.0,0.0,0.0,0.0,0.7,0.3,1.6,0.0,0.6,0.2,0.1,0
Mike Hanke,Borussia M.Gladbach,27,Forward,831,0,0,0,0.0,0.0,0.0,0,6.77,Bundesliga,2010,1983,10,4,0.0,0.0,0.0,0.0,0.0,0.9,0.6,1.7,0.0,0.4,0.5,0.1,0
Grafite,Wolfsburg,32,Forward,1864,0,0,0,0.0,0.0,0.0,0,6.77,Bundesliga,2010,1978,22,6,0.0,0.0,0.0,0.0,0.0,0.6,0.1,2.4,0.0,0.9,0.3,0.1,0
Gerald Asamoah,St. Pauli,32,Forward,1906,0,0,0,0.0,0.0,0.0,0,6.77,Bundesliga,2010,1978,21,6,0.0,0.0,0.0,0.0,0.0,0.9,0.3,2.6,0.0,1.0,0.4,0.2,0
Robert Lewandowski,Borussia Dortmund,22,Forward,1612,0,0,0,0.0,0.0,0.0,0,6.76,Bundesliga,2010,1988,15,18,0.0,0.0,0.0,0.0,0.0,0.6,0.4,1.2,0.0,0.2,0.2,0.0,0
Paolo Guerrero,Hamburger SV,27,Forward,1572,0,0,0,0.0,0.0,0.0,0,6.76,Bundesliga,2010,1983,18,7,0.0,0.0,0.0,0.0,0.0,1.3,0.6,2.3,0.0,0.5,0.3,0.1,0
Mohammed Abdellaoue,Hannover 96,25,Forward,2100,0,0,0,0.0,0.0,0.0,0,6.75,Bundesliga,2010,1985,26,0,0.0,0.0,0.0,0.0,0.0,0.8,0.5,2.0,0.0,0.2,0.3,0.1,0
Pavel Pogrebnyak,VfB Stuttgart,27,Forward,1673,0,0,0,0.0,0.0,0.0,0,6.74,Bundesliga,2010,1983,18,8,0.0,0.0,0.0,0.0,0.0,1.0,0.3,2.0,0.0,0.6,0.3,0.1,0
Igor de Camargo,Borussia M.Gladbach,28,Forward,1211,0,0,0,0.0,0.0,0.0,0,6.73,Bundesliga,2010,1982,14,5,0.0,0.0,0.0,0.0,0.0,0.4,0.1,1.8,0.0,0.3,0.4,0.1,0
Charles Takyi,St. Pauli,26,Forward,1515,0,0,0,0.0,0.0,0.0,0,6.71,Bundesliga,2010,1984,19,5,0.0,0.0,0.0,0.0,0.0,1.5,0.5,1.8,0.0,0.1,0.6,0.0,0
Klaas-Jan Huntelaar,Schalke 04,27,Forward,1990,0,0,0,0.0,0.0,0.0,0,6.64,Bundesliga,2010,1983,22,2,0.0,0.0,0.0,0.0,0.0,0.2,0.1,1.7,0.0,0.1,0.3,0.0,0
Theofanis Gekas,Eintracht Frankfurt,31,Forward,2757,0,0,0,0.0,0.0,0.0,0,6.64,Bundesliga,2010,1979,31,3,0.0,0.0,0.0,0.0,0.0,0.2,0.5,0.6,0.0,0.2,0.3,0.0,0
Vedad Ibisevic,Hoffenheim,26,Forward,2130,0,0,0,0.0,0.0,0.0,0,6.61,Bundesliga,2010,1984,25,6,0.0,0.0,0.0,0.0,0.0,0.5,0.3,2.1,0.0,0.3,0.3,0.0,0
Edu,Schalke 04,29,Forward,1471,0,0,0,0.0,0.0,0.0,0,6.42,Bundesliga,2010,1981,15,13,0.0,0.0,0.0,0.0,0.0,0.5,0.5,1.1,0.0,0.0,0.6,0.1,0
Sandro Wagner,Werder Bremen,23,Forward,1196,0,0,0,0.0,0.0,0.0,0,6.4,Bundesliga,2010,1987,12,11,0.0,0.0,0.0,0.0,0.0,0.8,0.3,2.0,0.0,0.6,0.5,0.0,0
Rouwen Hennings,St. Pauli,23,Forward,823,0,0,0,0.0,0.0,0.0,0,6.38,Bundesliga,2010,1987,10,6,0.0,0.0,0.0,0.0,0.0,0.9,0.6,1.0,0.0,0.4,0.6,0.2,0
Erwin Hoffer,Kaiserslautern,24,Forward,1178,0,0,0,0.0,0.0,0.0,0,6.31,Bundesliga,2010,1986,11,13,0.0,0.0,0.0,0.0,0.0,0.2,0.1,1.5,0.0,0.0,0.1,0.0,0
Andy Carroll,West Ham,27,Forward,1314,0,0,0,0.0,0.0,0.0,0,7.42,PremierLeague,2016,1989,15,3,0.0,0.0,0.0,0.0,0.0,0.3,0.3,1.3,0.0,2.1,0.3,0.1,0
Zlatan Ibrahimovic,Manchester United,35,Forward,2437,0,0,0,0.0,0.0,0.0,0,7.41,PremierLeague,2016,1981,27,1,0.0,0.0,0.0,0.0,0.0,0.4,0.4,1.9,0.0,0.8,0.5,0.0,0
Diego Costa,Chelsea,28,Forward,3090,0,0,0,0.0,0.0,0.0,0,7.41,PremierLeague,2016,1988,35,0,0.0,0.0,0.0,0.0,0.0,0.5,0.2,1.2,0.0,1.1,0.5,0.1,0
Christian Benteke,Crystal Palace,26,Forward,3138,0,0,0,0.0,0.0,0.0,0,7.36,PremierLeague,2016,1990,36,0,0.0,0.0,0.0,0.0,0.0,0.3,0.2,2.3,0.0,1.3,0.4,0.0,0
Fernando Llorente,Swansea,31,Forward,2454,0,0,0,0.0,0.0,0.0,0,6.98,PremierLeague,2016,1985,28,5,0.0,0.0,0.0,0.0,0.0,0.5,0.1,1.5,0.0,1.1,0.5,0.1,0
Charlie Austin,Southampton,27,Forward,939,0,0,0,0.0,0.0,0.0,0,6.94,PremierLeague,2016,1989,11,4,0.0,0.0,0.0,0.0,0.0,0.9,0.3,0.9,0.0,0.9,0.4,0.1,0
Peter Crouch,Stoke,35,Forward,1336,0,0,0,0.0,0.0,0.0,0,6.93,PremierLeague,2016,1981,13,14,0.0,0.0,0.0,0.0,0.0,0.1,0.1,1.0,0.0,1.0,0.3,0.1,0
Álvaro Negredo,Middlesbrough,31,Forward,2880,0,0,0,0.0,0.0,0.0,0,6.91,PremierLeague,2016,1985,33,3,0.0,0.0,0.0,0.0,0.0,0.5,0.3,1.3,0.0,1.8,0.5,0.1,0
Troy Deeney,Watford,28,Forward,2942,0,0,0,0.0,0.0,0.0,0,6.84,PremierLeague,2016,1988,31,6,0.0,0.0,0.0,0.0,0.0,0.5,0.4,1.2,0.0,1.4,0.3,0.1,1
Sam Vokes,Burnley,27,Forward,2055,0,0,0,0.0,0.0,0.0,0,6.84,PremierLeague,2016,1989,21,16,0.0,0.0,0.0,0.0,0.0,0.2,0.1,0.6,0.0,0.8,0.3,0.2,0
Olivier Giroud,Arsenal,30,Forward,1198,0,0,0,0.0,0.0,0.0,0,6.81,PremierLeague,2016,1986,11,18,0.0,0.0,0.0,0.0,0.0,0.5,0.2,0.7,0.0,0.6,0.4,0.1,0
Islam Slimani,Leicester,28,Forward,1280,0,0,0,0.0,0.0,0.0,0,6.69,PremierLeague,2016,1988,13,10,0.0,0.0,0.0,0.0,0.0,0.5,0.1,1.2,0.0,0.1,0.7,0.1,0
Salomón Rondón,West Bromwich Albion,27,Forward,2896,0,0,0,0.0,0.0,0.0,0,6.65,PremierLeague,2016,1989,32,6,0.0,0.0,0.0,0.0,0.0,0.4,0.2,1.1,0.0,1.1,0.4,0.1,0
Stefano Okaka,Watford,27,Forward,955,0,0,0,0.0,0.0,0.0,0,6.63,PremierLeague,2016,1989,10,9,0.0,0.0,0.0,0.0,0.0,0.6,0.1,1.6,0.0,0.5,0.4,0.1,0
Callum Wilson,Bournemouth,24,Forward,1367,0,0,0,0.0,0.0,0.0,0,6.49,PremierLeague,2016,1992,16,4,0.0,0.0,0.0,0.0,0.0,0.3,0.3,1.5,0.0,0.1,0.3,0.2,0
Andre Gray,Burnley,25,Forward,2268,0,0,0,0.0,0.0,0.0,0,6.42,PremierLeague,2016,1991,26,6,0.0,0.0,0.0,0.0,0.0,0.3,0.1,0.5,0.0,0.0,0.3,0.0,0
Abel Hernández,Hull,26,Forward,1428,0,0,0,0.0,0.0,0.0,0,6.4,PremierLeague,2016,1990,16,8,0.0,0.0,0.0,0.0,0.0,0.3,0.1,0.8,0.0,0.1,0.5,0.0,0
Oumar Niasse,Hull,26,Forward,1095,0,0,0,0.0,0.0,0.0,0,6.37,PremierLeague,2016,1990,12,5,0.0,0.0,0.0,0.0,0.0,0.6,0.1,1.0,0.0,0.8,0.5,0.0,0
Vincent Janssen,Tottenham,22,Forward,832,0,0,0,0.0,0.0,0.0,0,6.34,PremierLeague,2016,1994,7,20,0.0,0.0,0.0,0.0,0.0,0.6,0.1,1.1,0.0,0.1,0.1,0.0,0
Edin Dzeko,Roma,32,Forward,3019,0,0,0,0.0,0.0,0.0,0,7.4,SerieA,2017,1985,33,3,0.0,0.0,0.0,0.0,0.0,0.4,0.1,1.0,0.0,1.0,0.3,0.0,0
Ciro Immobile,Lazio,27,Forward,2697,0,0,0,0.0,0.0,0.0,0,7.39,SerieA,2017,1990,33,0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.6,0.0,0.2,0.5,0.0,0
Mauro Icardi,Inter,24,Forward,2971,0,0,0,0.0,0.0,0.0,0,7.28,SerieA,2017,1993,34,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.5,0.0,0.7,0.2,0.2,0
Gonzalo Higuaín,Juventus,30,Forward,2818,0,0,0,0.0,0.0,0.0,0,7.25,SerieA,2017,1987,32,3,0.0,0.0,0.0,0.0,0.0,0.5,0.2,0.5,0.0,0.6,0.5,0.1,0
Fabio Quagliarella,Sampdoria,34,Forward,2735,0,0,0,0.0,0.0,0.0,0,7.03,SerieA,2017,1983,33,2,0.0,0.0,0.0,0.0,0.0,0.3,0.2,0.7,0.0,0.6,0.7,0.0,0
Leonardo Pavoletti,Cagliari,29,Forward,2725,0,0,0,0.0,0.0,0.0,0,7.0,SerieA,2017,1988,31,2,0.0,0.0,0.0,0.0,0.0,0.8,0.4,2.3,0.0,0.8,0.6,0.2,0
Andrea Belotti,Torino,24,Forward,2672,0,0,0,0.0,0.0,0.0,0,6.99,SerieA,2017,1993,29,3,0.0,0.0,0.0,0.0,0.0,1.0,0.2,1.9,0.0,0.6,0.8,0.0,0
Duván Zapata,Sampdoria,26,Forward,2113,0,0,0,0.0,0.0,0.0,0,6.87,SerieA,2017,1991,24,7,0.0,0.0,0.0,0.0,0.0,0.4,0.2,0.9,0.0,0.7,0.2,0.0,0
Roberto Inglese,Chievo,26,Forward,2795,0,0,0,0.0,0.0,0.0,0,6.87,SerieA,2017,1991,33,1,0.0,0.0,0.0,0.0,0.0,0.9,0.2,1.1,0.0,0.5,0.7,0.1,0
Ante Budimir,Crotone,26,Forward,1590,0,0,0,0.0,0.0,0.0,0,6.74,SerieA,2017,1991,17,5,0.0,0.0,0.0,0.0,0.0,1.3,0.3,2.0,0.0,1.2,0.8,0.1,0
Simy,Crotone,26,Forward,1211,0,0,0,0.0,0.0,0.0,0,6.66,SerieA,2017,1991,11,12,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1.3,0.0,0.9,0.5,0.1,0
Bruno Petkovic,Verona,23,Forward,923,0,0,0,0.0,0.0,0.0,0,6.66,SerieA,2017,1994,10,6,0.0,0.0,0.0,0.0,0.0,0.8,0.4,1.1,0.0,0.7,0.4,0.1,0
Andrea Petagna,Atalanta,22,Forward,1633,0,0,0,0.0,0.0,0.0,0,6.66,SerieA,2017,1995,22,7,0.0,0.0,0.0,0.0,0.0,0.3,0.1,0.9,0.0,0.1,0.3,0.1,0
Nikola Kalinic,AC Milan,30,Forward,1813,0,0,0,0.0,0.0,0.0,0,6.63,SerieA,2017,1987,20,11,0.0,0.0,0.0,0.0,0.0,0.2,0.1,1.4,0.0,0.4,0.3,0.0,0
Mattia Destro,Bologna,26,Forward,1620,0,0,0,0.0,0.0,0.0,0,6.61,SerieA,2017,1991,19,7,0.0,0.0,0.0,0.0,0.0,0.6,0.2,1.4,0.0,0.9,0.3,0.0,0
Patrick Cutrone,AC Milan,19,Forward,1512,0,0,0,0.0,0.0,0.0,0,6.6,SerieA,2017,1998,17,11,0.0,0.0,0.0,0.0,0.0,0.4,0.1,1.1,0.0,0.4,0.3,0.0,0
Andrej Galabinov,Genoa,29,Forward,1132,0,0,0,0.0,0.0,0.0,0,6.56,SerieA,2017,1988,12,8,0.0,0.0,0.0,0.0,0.0,0.4,0.1,1.3,0.1,0.6,0.3,0.1,0
Massimo Coda,Benevento,29,Forward,1411,0,0,0,0.0,0.0,0.0,0,6.55,SerieA,2017,1988,14,10,0.0,0.0,0.0,0.0,0.0,0.5,0.3,0.8,0.0,0.5,0.5,0.1,0
Moise Kean,Verona,17,Forward,1134,0,0,0,0.0,0.0,0.0,0,6.47,SerieA,2017,2000,12,7,0.0,0.0,0.0,0.0,0.0,0.4,0.3,0.7,0.0,0.2,0.3,0.0,0
Gianluca Lapadula,Genoa,27,Forward,1487,0,0,0,0.0,0.0,0.0,0,6.45,SerieA,2017,1990,13,15,0.0,0.0,0.0,0.0,0.0,0.3,0.1,1.3,0.0,0.3,0.4,0.0,0
Maximiliano López,Udinese,34,Forward,1686,0,0,0,0.0,0.0,0.0,0,6.42,SerieA,2017,1983,20,8,0.0,0.0,0.0,0.0,0.0,0.4,0.1,1.9,0.0,0.6,0.1,0.1,0
Diego Falcinelli,Sassuolo,26,Forward,1319,0,0,0,0.0,0.0,0.0,0,6.4,SerieA,2017,1991,15,5,0.0,0.0,0.0,0.0,0.0,0.2,0.1,1.4,0.0,0.4,0.6,0.1,0
Manuel Pucciarelli,Chievo,26,Forward,1387,0,0,0,0.0,0.0,0.0,0,6.37,SerieA,2017,1991,17,5,0.0,0.0,0.0,0.0,0.0,1.0,0.3,0.7,0.0,0.1,0.6,0.0,0
Alberto Paloschi,SPAL 2013,27,Forward,2191,0,0,0,0.0,0.0,0.0,0,6.33,SerieA,2017,1990,25,11,0.0,0.0,0.0,0.0,0.0,0.3,0.1,1.2,0.0,0.3,0.3,0.0,0
Riccardo Meggiorini,Chievo,32,Forward,790,0,0,0,0.0,0.0,0.0,0,6.3,SerieA,2017,1985,10,5,0.0,0.0,0.0,0.0,0.0,0.6,0.1,1.1,0.0,0.5,0.3,0.2,0
Pietro Iemmello,Benevento,25,Forward,885,0,0,0,0.0,0.0,0.0,0,6.25,SerieA,2017,1992,12,4,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.3,0.0,0.7,0.4,0.0,0
Mario Balotelli,Nice,27,Forward,2279,0,0,0,0.0,0.0,0.0,0,7.24,Ligue1,2017,1990,26,2,0.0,0.0,0.0,0.0,0.0,0.3,0.3,2.1,0.0,0.9,0.2,0.1,0
Radamel Falcao,Monaco,31,Forward,2140,0,0,0,0.0,0.0,0.0,0,7.15,Ligue1,2017,1986,25,1,0.0,0.0,0.0,0.0,0.0,0.4,0.4,1.6,0.0,0.4,0.4,0.1,1
Mariano,Lyon,24,Forward,2518,0,0,0,0.0,0.0,0.0,0,7.15,Ligue1,2017,1993,30,4,0.0,0.0,0.0,0.0,0.0,0.5,0.1,1.0,0.0,0.6,0.6,0.0,0
Robert Beric,Saint-Etienne,27,Forward,1046,0,0,0,0.0,0.0,0.0,0,6.77,Ligue1,2017,1990,12,3,0.0,0.0,0.0,0.0,0.0,0.4,0.3,1.8,0.0,0.2,1.0,0.1,0
Giovanni Sio,Montpellier,29,Forward,2203,0,0,0,0.0,0.0,0.0,0,6.76,Ligue1,2017,1988,27,6,0.0,0.0,0.0,0.0,0.0,0.4,0.2,1.8,0.0,0.7,0.6,0.0,0
Emiliano Sala,Nantes,27,Forward,3035,0,0,0,0.0,0.0,0.0,0,6.74,Ligue1,2017,1990,34,2,0.0,0.0,0.0,0.0,0.0,0.5,0.3,1.4,0.0,1.4,0.8,0.1,0
Ivan Santini,Caen,29,Forward,2778,0,0,0,0.0,0.0,0.0,0,6.67,Ligue1,2017,1988,31,1,0.0,0.0,0.0,0.0,0.0,0.6,0.1,2.5,0.0,1.0,0.8,0.2,0
Lebo Mothiba,Lille,22,Forward,1189,0,0,0,0.0,0.0,0.0,0,6.66,Ligue1,2017,1995,14,0,0.0,0.0,0.0,0.0,0.0,0.6,0.1,1.6,0.0,0.8,0.5,0.1,0
Yaya Sanogo,Toulouse,25,Forward,1513,0,0,0,0.0,0.0,0.0,0,6.62,Ligue1,2017,1992,17,10,0.0,0.0,0.0,0.0,0.0,0.4,0.2,2.0,0.0,0.5,0.3,0.0,0
Emmanuel Rivière,Metz,27,Forward,2016,0,0,0,0.0,0.0,0.0,0,6.54,Ligue1,2017,1990,23,5,0.0,0.0,0.0,0.0,0.0,0.4,0.1,1.5,0.0,0.2,0.4,0.0,0
Adama Niane,Troyes,25,Forward,2168,0,0,0,0.0,0.0,0.0,0,6.5,Ligue1,2017,1992,25,8,0.0,0.0,0.0,0.0,0.0,0.7,0.3,1.1,0.0,0.4,0.6,0.0,0
Suk Hyun-Jun,Troyes,27,Forward,1194,0,0,0,0.0,0.0,0.0,0,6.49,Ligue1,2017,1990,13,13,0.0,0.0,0.0,0.0,0.0,0.2,0.0,1.7,0.0,0.3,0.3,0.0,0
Stéphane Bahoken,Strasbourg,26,Forward,1666,0,0,0,0.0,0.0,0.0,0,6.45,Ligue1,2017,1991,19,7,0.0,0.0,0.0,0.0,0.0,0.6,0.3,1.8,0.0,0.0,0.7,0.0,0
Enzo Crivelli,Angers,23,Forward,1027,0,0,0,0.0,0.0,0.0,0,6.4,Ligue1,2017,1994,12,3,0.0,0.0,0.0,0.0,0.0,0.9,0.1,1.8,0.0,0.4,0.3,0.0,0
Ibrahima Niane,Metz,19,Forward,834,0,0,0,0.0,0.0,0.0,0,6.29,Ligue1,2017,1998,6,24,0.0,0.0,0.0,0.0,0.0,0.2,0.1,0.5,0.0,0.2,0.2,0.0,0
Ezequiel Ponce,Lille,20,Forward,1087,0,0,0,0.0,0.0,0.0,0,6.25,Ligue1,2017,1997,8,20,0.0,0.0,0.0,0.0,0.0,0.3,0.1,1.3,0.0,0.4,0.3,0.0,0
Idriss Saadi,Strasbourg,26,Forward,929,0,0,0,0.0,0.0,0.0,0,6.19,Ligue1,2017,1991,10,16,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.4,0.0,0.0,0.3,0.1,0
